Latitude,Longitude,Density
35.24800364652236,-111.24128648741282,82
35.40102206739773,-111.41020383186903,84
35.80701840676124,-111.35843110522434,57
35.65507476251341,-111.65003984007693,97
35.45229472860125,-111.37226965842267,86
35.22052885819306,-111.25791964219717,27
35.4501973380182,-111.3637686776496,76
35.51237932170626,-111.41054266114554,81
35.60588165471647,-111.55993809958633,74
35.13368704515585,-111.78818952057475,73
35.803674056572234,-111.77323004499341,80
35.278443185710685,-111.40119204826064,46
35.83013842584468,-111.75264934454128,94
35.80298805530163,-111.77456274843875,74
35.6359131675955,-111.65701440791716,44
35.43507639408357,-111.2148884791772,44
35.64726162276596,-111.62729990284862,82
35.58877757096026,-111.69936567616104,93
35.558674527061605,-111.58156347716871,87
35.63628730673784,-111.6435350542424,76
35.44031586450108,-111.23645735174989,84
35.401239491787166,-111.3396391522901,94
35.38355375446292,-111.62141788700114,75
35.63531515154529,-111.46303334761951,82
35.379924769529254,-111.37295432994883,95
35.44277247501525,-111.25161537707913,94
35.636798382846,-111.64215233764887,36
35.353707241363054,-111.51570092303619,87
35.62446597495715,-111.58880458934362,92
35.24268615903623,-111.24983233730326,92
35.44933952862201,-111.74958822476019,82
35.399380289557506,-111.74306796403417,53
35.26399597754839,-111.28539593103055,63
35.3667046816489,-111.36512937441562,92
35.208363216739365,-111.36571826991337,96
35.25159224069665,-111.69557855129075,89
35.499172726476495,-111.19485729810161,49
35.7241615859046,-111.4141081535081,88
35.65181362437415,-111.4123599920717,94
35.36682487910496,-111.61347185513573,91
35.40311921729542,-111.41576338597012,68
35.19587805961513,-111.53814924121706,80
35.645180273008805,-111.65752404405933,23
35.62865953298602,-111.59680449694325,91
35.20591343481895,-111.27293633991067,96
35.74717482703552,-111.53264276723688,71
35.65318673027364,-111.65820628495338,78
35.39717684321824,-111.57344795754001,96
35.36926646328748,-111.41199762919256,55
35.82731577160262,-111.35185459558001,90
35.349348418091324,-111.42871351340263,18
35.26434823023873,-111.42121521170014,76
35.2809950823101,-111.27144515483123,94
35.2504829711837,-111.38487777780045,95
35.328758858273815,-111.41097985161993,78
35.33736855642154,-111.740154413534,87
35.7096634214998,-111.40004581682591,89
35.44265843711078,-111.47593745928299,80
35.441102310519895,-111.26081427918744,38
35.42410727792308,-111.25712151099343,35
35.3579569008756,-111.2256651348893,85
35.40426148212615,-111.40194908686792,88
35.38018924563438,-111.40949558280452,86
35.42203621442257,-111.75195284735847,73
35.78960837735693,-111.36363010311943,83
35.383291121733464,-111.41708857616955,85
35.349994777055315,-111.38560216530846,74
35.65687858956655,-111.63863098213022,93
35.607316983914515,-111.40110046856731,48
35.3987965316411,-111.55750861197261,99
35.43448804302797,-111.24254016284796,91
35.62348568630606,-111.58211495067746,82
35.58550605303284,-111.55121984549514,68
35.53234264738261,-111.19892029184429,77
35.30245114656065,-111.43393313221027,86
35.28404577980925,-111.66880325017118,90
35.4272480977099,-111.27304604315265,98
35.797636407826026,-111.74915937811156,99
35.35040331018583,-111.14718008101559,93
35.65089367741006,-111.66550720171423,15
35.51149836875259,-111.92146140559483,56
35.57232735871429,-111.59796780561805,99
35.13878967252121,-111.53182563687693,75
35.803706966397904,-111.78390823141456,80
35.746647505264384,-111.62367869967984,70
35.53118201780633,-111.34256514558287,92
35.406356302586495,-111.39734500693366,94
35.651189106926424,-111.65583288885126,99
35.50894703643888,-111.43269927054041,91
35.788397692561404,-111.35833346089966,94
35.31837462952631,-111.2995612062667,72
35.25230879619925,-111.38886356274911,96
35.35087002468907,-111.74311312639205,93
35.30956373504349,-111.40196635182787,44
35.39682689689021,-111.35071562208343,91
35.251620685407175,-111.39002539591881,99
35.48876787619889,-111.61794654075611,87
35.452457911846636,-111.38340945935934,85
35.26493615484777,-111.38696351349469,56
35.494865249394834,-111.76961200111886,97
35.496510534956585,-111.4092304529606,89
35.6566801611886,-111.63172232768801,22
35.784532526591285,-111.38275214133634,90
35.485743820164004,-111.72087698677086,66
35.280679007163535,-111.39417925556137,78
35.61330153944626,-111.47337388888263,89
35.26950706888585,-111.41506777951203,67
35.81214384036238,-111.76998058009772,83
35.253220026664486,-111.39592112709283,58
35.418638894249945,-111.34521443858391,61
35.34598974390496,-111.45698687191364,94
35.268318908768336,-111.75801379340783,97
35.20111376039778,-111.7999562904878,92
35.35517202371248,-111.3831177204163,97
35.51803724850096,-111.52634642295298,56
35.4536667063164,-111.27593349306674,42
35.60401768349307,-111.43804468944643,73
35.437630379339986,-111.44869560218584,90
35.247004315918176,-111.23582508455536,61
35.3917037806239,-111.19670645184722,90
35.266219321393635,-111.3740950253657,80
35.388936806767006,-111.57662466060125,91
35.42158637821268,-111.33182653255228,65
35.375916028366696,-111.13741333894357,84
35.487743680526215,-111.25997684294897,41
35.340630743931044,-111.32287459777369,97
35.33700709099665,-111.40420350715382,89
35.39787819026888,-111.40717339848077,92
35.22706379658351,-111.73007757033879,98
35.60336260636889,-111.55107404782844,77
35.77152169166666,-111.33790707558204,51
35.47333394513744,-111.50293685643318,85
35.60546762426836,-111.59101169573455,87
35.381840469863434,-111.40580046290106,75
35.36355070388329,-111.39258692158421,88
35.398195264793216,-111.41520983041367,92
35.447348726914136,-111.72613985067973,78
35.4001214791258,-111.41579921533275,47
35.38126623940045,-111.72870169045682,86
35.39799676869815,-111.38769511131609,90
35.42088471725512,-111.54917653243362,56
35.64911081620752,-111.63183672768633,63
35.25922509659758,-111.37852917377774,81
35.49164730991518,-111.37045078708537,95
35.387708153437785,-111.38200196932733,91
35.61618757239674,-111.64581206802588,97
35.427320725608354,-111.38628840497674,88
35.2388432764135,-111.78979195398665,67
35.63527705915394,-111.59761580154641,53
35.2633469489689,-111.6568313158401,72
35.410663011200675,-111.7324654004488,97
35.52014933056024,-111.74143243052555,84
35.65360801946328,-111.64353200482661,23
35.56649620406573,-111.55899890912457,88
35.41595824963911,-111.25089211003862,86
35.344519720961685,-111.41168077912452,91
35.36882822444425,-111.36588548854597,70
35.579093470472046,-111.42603951364843,98
35.80459257539248,-111.77844213288427,75
35.23217743372553,-111.24340826562108,99
35.61889639297798,-111.59485432961233,87
35.613161074976766,-111.54995970490383,98
35.42479107899442,-111.28370534259217,29
35.61209927355681,-111.5844472574616,87
35.27982129396257,-111.7202078713972,88
35.269094516144754,-111.74379582597341,55
35.80429134559651,-111.8704500875056,77
35.403868186415785,-111.24342994536819,96
35.234608598375615,-111.60477635309417,94
35.456137462881685,-111.24529673778802,91
35.63591274149412,-111.65519511936986,58
35.60309871169131,-111.42218012186629,76
35.392517747698406,-111.70015168988402,34
35.24590475503647,-111.26923755825118,70
35.50978743723628,-111.88758345357641,76
35.252299402596876,-111.37516836092367,74
35.777850794557146,-111.75341235747999,87
35.38006665991647,-111.66058149670275,18
35.430869804587466,-111.38606297345073,99
35.234041652963846,-111.74743860947179,56
35.431521245669344,-111.68359327189411,94
35.77382766615129,-111.77322880522358,77
35.52849015316174,-111.43589085479447,93
35.70241286959933,-111.45724711633169,95
35.442477815264255,-111.67162461114545,51
35.38732024449277,-111.42009732589345,47
35.388048695577986,-111.74666522690826,99
35.42159905620792,-111.38244958575727,91
35.413423000565295,-111.40622736308012,77
35.66957445637391,-111.46782888270417,55
35.341968423838836,-111.41189580297919,73
35.63114702413188,-111.60529409077574,65
35.34284558896317,-111.37721599924913,95
35.42131485078724,-111.20917474427812,43
35.77616821821866,-111.37351402538539,86
35.83997028551711,-111.4337983833805,84
35.50365603861841,-111.76551694832223,94
35.64492070963987,-111.63020384530984,70
35.604135962617406,-111.6770117448296,95
35.3587488822306,-111.60169452619714,26
35.48570206936071,-111.4647683808747,69
35.61631164293572,-111.41889608179083,97
35.78926601023461,-111.3499154353342,71
35.2030084094808,-111.73388231674593,62
35.70890470942504,-111.58305834321453,87
35.202006334010306,-111.78703113973712,55
35.50834239238703,-111.44581154396094,88
35.425584689740404,-111.38907792694351,85
35.25192929977611,-111.25083921659024,74
35.24546749955007,-111.26782346387294,29
35.8144508050492,-111.3557700925296,93
35.254902391977716,-111.29554769169705,79
35.35599373596897,-111.37973374234355,97
35.38580329937989,-111.35112563531517,53
35.253795074448995,-111.22743803356249,65
35.381302752245595,-111.56767290780364,68
35.77159501260137,-111.36240448189187,88
35.48076592415217,-111.43141966488045,25
35.20424490372307,-111.36416557648153,89
35.50821880326714,-111.43322796486747,99
35.38964458870309,-111.31371825201886,84
35.35708471639639,-111.40548559348564,74
35.618699677310566,-111.52180872783133,79
35.5584792424236,-111.61094376675513,96
35.63062074441287,-111.44663716928952,95
35.265600890437064,-111.46116462698768,68
35.79717996258312,-111.8037829874067,81
35.29986977582012,-111.37497384999244,74
35.697875517087255,-111.64013279731793,99
35.4211340478589,-111.24132991939292,42
35.74385919486393,-111.44044220664873,49
35.25948478271444,-111.65402472162661,94
35.38217174040055,-111.35424498834055,91
35.426421522104334,-111.81825968190657,14
35.533228287290044,-111.51511705297041,91
35.40304440610029,-111.40397231337546,75
35.78645137170109,-111.79401141270728,42
35.53728126073698,-111.48813801205222,57
35.37767850906238,-111.23651671525516,37
35.43106806201668,-111.37577725848533,89
35.34937191924173,-111.3711462536984,92
35.44576238603952,-111.24699594745239,78
35.771713780399786,-111.3768745797596,75
35.704919661753415,-111.62380953770257,88
35.4487831814005,-111.20839095710818,99
35.42828060043831,-111.48689610955574,63
35.12387992823632,-111.34799325139043,80
35.443619261968564,-111.20753090617109,77
35.24720524440494,-111.70033307652092,62
35.37733708258025,-111.42714944785547,55
35.46334362419087,-111.54469773512376,33
35.43978662866499,-111.22172791955497,96
35.35553450058574,-111.34719710272896,94
35.2830225093005,-111.63535283212317,60
35.56610369599951,-111.58419034395503,59
35.48775351104689,-111.75790947264747,95
35.48455976389218,-111.5030176643471,95
35.24896100239721,-111.64969473531013,84
35.85824022437219,-111.62419348762957,89
35.352276836612745,-111.39284524305013,78
35.463437209663795,-111.2011142463154,84
35.57431833207778,-111.60271690636509,89
35.60349595464537,-111.61021749379245,37
35.267328933673745,-111.64602591457988,99
35.55621978783818,-111.37739630966907,90
35.63156935367661,-111.42893234802956,84
35.68046654369063,-111.43432095366009,76
35.341573881410135,-111.39694970636383,98
35.25114292099053,-111.5836035137323,19
35.627061257761014,-111.74693356230657,80
35.27482533828001,-111.37899781618096,89
35.6459800309066,-111.64745837016818,64
35.426480485025564,-111.26237665341438,55
35.396598343174304,-111.57974058249789,86
35.443578365716974,-111.16901230184394,62
35.326676966513915,-111.44823911642575,91
35.27829236477464,-111.39710475822245,98
35.218962857762925,-111.75293395706755,96
35.41304328951851,-111.44215643931915,35
35.237624025469664,-111.75179603783813,35
35.47483672004164,-111.44498385108683,98
35.40836704539909,-111.37843772687262,95
35.422749527994576,-111.73328982919178,95
35.278714444111586,-111.40233086771295,95
35.22288143315944,-111.6475754140641,27
35.699005052869396,-111.44920005413263,89
35.360966209475755,-111.78398387687369,90
35.17653035809207,-111.5898934646241,88
35.79089599954353,-111.76506404597811,71
35.77284924745708,-111.7558557635101,77
35.41927143404656,-111.37958897944628,62
35.407307037849336,-111.55014731360625,47
35.526949515368024,-111.52125178411619,48
35.35588015435341,-111.4991494137719,90
35.20085827064154,-111.72365414275828,68
35.09694740976424,-111.47873744749936,86
35.24743676654963,-111.39515121300579,90
35.4500371728134,-111.17339527469687,97
35.45027325614829,-111.26077542547269,82
35.479409236572835,-111.21844672043966,74
35.617151899564725,-111.53409111888345,67
35.36428239508611,-111.4169395327257,82
35.280587454553455,-111.432324413691,61
35.795316482465275,-111.77068171451073,72
35.332437994416686,-111.5037557306288,97
35.38221088709518,-111.73196871258067,84
35.65134364922473,-111.63408141841013,97
35.39351310884022,-111.56571048485331,85
35.253773699859956,-111.6574587068161,97
35.59165280577445,-111.54865424858193,44
35.40542820027407,-111.38647942216565,29
35.22785009019952,-111.71072893285229,26
35.69979835494019,-111.2660104244629,77
35.749449683535026,-111.37951031599935,68
35.24932709381211,-111.50602407114164,62
35.24230975559374,-111.24536285019039,99
35.61199168647925,-111.55476554049346,69
35.50824618727477,-111.45919239726436,99
35.77380352555481,-111.31721826384667,96
35.69545248478168,-111.46575707029268,95
35.76371531614771,-111.37706417315005,80
35.402623364879865,-111.5803489443554,92
35.27059775308572,-111.42030406321663,98
35.23947241442729,-111.30703913849368,81
35.262533977305374,-111.28284583320195,83
35.37572247339566,-111.58722596124097,98
35.101834669943145,-111.24540564833619,69
35.240874373738315,-111.69186105508885,97
35.44432735624751,-111.55305566494394,79
35.631419776108615,-111.57959715503438,83
35.46225761369827,-111.22095455132383,80
35.437647581607685,-111.19329271432039,85
35.7974604161927,-111.769082571644,66
35.47311442604062,-111.74807344912614,55
35.376883253277725,-111.37613140531057,72
35.364728335844376,-111.38360441598509,94
35.62463170634663,-111.664818457034,25
35.68886580404266,-111.45589092000355,33
35.2477843103489,-111.24660450789628,98
35.440341928684305,-111.36947962969217,4
35.33775733092932,-111.39691585987596,72
35.63631893631422,-111.60419953024902,87
35.36259655323644,-111.36069206188907,85
35.41705188003786,-111.32469213898608,97
35.37776317274801,-111.43093528627205,88
35.72388480143361,-111.33547839551501,86
35.779604843304355,-111.3839268037539,76
35.38579661804399,-111.5703682035858,69
35.46374853915349,-111.52147599579544,72
35.626806875681844,-111.65273614496154,79
35.467075272688454,-111.3735043904926,96
35.63018041437437,-111.27453396046005,76
35.32392298612179,-111.53170046767325,86
35.446901118778435,-111.78892663009118,39
35.38109111540541,-111.40506933330639,73
35.47750143750898,-111.21102746100344,58
35.548214778090816,-111.56646034869237,85
35.206144633112864,-111.76922713714565,39
35.38518848800647,-111.74363722260313,86
35.226470500879714,-111.77079619333502,90
35.22115439422471,-111.76445340893967,89
35.44337589928669,-111.71015742941542,78
35.66029414494176,-111.64353709789566,63
35.489963173660605,-111.51868934984694,87
35.39866863813078,-111.59848320159443,67
35.44596243172942,-111.36377551258025,58
35.39802978842616,-111.42304444482359,35
35.251332420767106,-111.36942372021092,53
35.64483253067531,-111.48073477167894,93
35.41996715938098,-111.19784733119593,96
35.26049074400893,-111.65946980893047,72
35.48591320499598,-111.24907813208712,97
35.40571403241274,-111.33454888022152,98
35.25009663975553,-111.37821271824643,71
35.372367400664835,-111.41543277968555,74
35.7920694797716,-111.37294285078725,99
35.39003944841021,-111.57350459041629,86
35.39202902279304,-111.44674738150763,42
35.18548648057422,-111.32885522032343,7
35.26078066353203,-111.36915535618294,84
35.75707034388395,-111.79955498319275,59
35.69316025002317,-111.59949824356794,87
35.22211647276009,-111.76188586501847,72
35.27795841678098,-111.40688842701064,89
35.559268965706494,-111.58419002678262,80
35.445686775407225,-111.71778526670394,89
35.387171108705616,-111.41284062867285,45
35.2574191360856,-111.44147574625646,76
35.6756264771517,-111.63709008550316,71
35.37804040135944,-111.77078995512414,98
35.41839336201522,-111.64709666644627,92
35.447130787970366,-111.19970601045644,80
35.67823408035375,-111.44113837888018,99
35.44767928702115,-111.183927091938,55
35.44840245292537,-111.39438111956575,92
35.406145435085435,-111.39952967102087,59
35.39088584399495,-111.57661753574001,94
35.4608792251305,-111.22369086475047,82
35.37716982284197,-111.51741463948176,82
35.47250169630807,-111.46908563198566,60
35.38125108959774,-111.4045017972377,94
35.249027019046395,-111.30548684279056,97
35.391229792602424,-111.40420975155982,59
35.45995644980527,-111.37183418358374,92
35.41756898884791,-111.23077636810369,61
35.4014958773375,-111.27143056048654,92
35.21854194173195,-111.45462326110328,96
35.200348279872685,-111.75562679662237,42
35.28838209023334,-111.42952245173008,96
35.49991210612716,-111.41733385315156,65
35.255935566837735,-111.63249342737153,90
35.57797873397507,-111.59015396099446,74
35.21225423973408,-111.7693620052193,73
35.37122901984741,-111.53778775675674,94
35.37571342283272,-111.41131929325007,99
35.69341371330773,-111.6942690622228,32
35.41459415762232,-111.38163999396657,92
35.23913879451982,-111.70334349482359,61
35.40685112271571,-111.74715015987054,71
35.75876557526019,-111.39417525458911,75
35.66822855243501,-111.57807118380741,60
35.202029729770665,-111.21009030974182,95
35.132010547616005,-111.73864028330729,83
35.667006674273026,-111.63089532005036,96
35.09646617164246,-111.25204671387253,86
35.491090981639026,-111.46474771059795,94
35.47230792338519,-111.25468722790173,95
35.434290722630244,-111.21397938100726,80
35.30930458005685,-111.45978957768003,79
35.43975439218678,-111.40685756693529,88
35.569641915982466,-111.6908488519578,78
35.445494222329636,-111.43935970115382,77
35.78180435534552,-111.37245357742283,85
35.24269134408165,-111.69004383215301,96
35.24587402518898,-111.64883905622621,62
35.71459605314844,-111.45571212355296,84
35.69115810659904,-111.45975807938555,83
35.26133688786646,-111.64592589065106,99
35.52222556451557,-111.43121320765391,76
35.42724129724913,-111.29589467812178,94
35.68381291244749,-111.44919328924398,93
35.346888297924224,-111.39529829206924,89
35.523801818339464,-111.51623703923379,83
35.29029542288729,-111.19032523987201,94
35.338325163632604,-111.5048163005531,89
35.67146211119631,-111.6201928371381,59
35.59737367494365,-111.52862536327153,74
35.785533465634906,-111.75962669847844,87
35.45136260650402,-111.21758442398426,71
35.38142256734852,-111.27162932147623,36
35.3554413126427,-111.37996864065161,78
35.62192051122598,-111.63244422526404,96
35.421008371180704,-111.38010927212363,83
35.372445980658874,-111.56950892557583,87
35.937828236498895,-111.37820556976597,89
35.478680806992564,-111.52722322557014,57
35.56440025745974,-111.58091156807912,99
35.33576126752208,-111.40539031199624,95
35.49943525695176,-111.30698974504797,93
35.58025109549876,-111.41073573378947,16
35.28633886091903,-111.40264967805179,90
35.43815691379848,-111.23176625311308,90
35.45852875340801,-111.21069528204568,94
35.36870824193763,-111.44138508675469,81
35.40097970086004,-111.40920303207626,96
35.45937000056488,-111.18726683701577,39
35.626761088119885,-111.58828738503409,82
35.74954532558479,-111.64724105367654,83
35.634314201429085,-111.491052659307,95
35.62313912587833,-111.48276862802071,97
35.342087051790806,-111.40968923785663,91
35.430932257700675,-111.39491637626533,50
35.78561585681362,-111.76926911028661,78
35.46761596857387,-111.21712852969677,96
35.77796953952226,-111.37393385595416,77
35.23812522181592,-111.24905266135994,63
35.257914957587936,-111.63176147038747,16
35.49419263727765,-111.51274615729008,43
35.51604249851717,-111.43108627661303,98
35.21309021994535,-111.75709098132593,95
35.66290323624821,-111.64583200316135,70
35.414615677292865,-111.70688257725796,92
35.72959789376912,-111.31980065062093,29
35.5938320828688,-110.99738528296834,79
35.484296367872474,-111.40736694265242,96
35.40904157381068,-111.21839205787641,92
35.62370210214487,-111.52655319539612,98
35.74712433129409,-111.52586765837778,81
35.42049092115978,-111.35764095544711,95
35.65172994647003,-111.63499411020584,73
35.593112316926565,-111.53865569186846,72
35.770202328138524,-111.39077999325094,85
35.69626612706429,-111.45770327962674,97
35.39755403678656,-111.74039470095464,99
35.39008899470376,-111.74731552451635,97
35.240625105903995,-111.38211132363661,98
35.64449793550199,-111.61555091494154,65
35.45085448828618,-111.18879418459179,78
35.33817127870555,-111.41271785318129,94
35.42793981947303,-111.34806709165726,93
35.476100356847404,-111.7623284789626,50
35.2745820877201,-111.47876764320102,96
35.46253292603654,-111.38621569273228,81
35.21299845479169,-111.75142954022527,99
35.8128311469345,-111.77375991559953,77
35.72815571868819,-111.33341029343298,91
35.44249437948132,-111.37779782495392,87
35.602267562081536,-111.42263359704302,89
35.59399023114146,-111.69602704165895,70
35.441025714606894,-111.45051367681394,88
35.45246290624321,-111.16945971058422,93
35.61276254892806,-111.5729282286486,99
35.40344018259044,-111.34077599094184,66
35.25027177971679,-111.7342509621081,94
35.78945344293744,-111.37147862698615,29
35.3546234380223,-111.4425682277741,93
35.39297261780518,-111.41412228468356,99
35.811024506769265,-111.82571222723588,28
35.24299613363971,-111.29095898743874,70
35.589367904459245,-111.46448517140477,94
35.35794992852689,-111.32321957479586,79
35.440465165429046,-111.2226064899515,72
35.34078244023499,-111.3956701788136,99
35.428813780442134,-111.1169589150161,84
35.33304122100513,-111.41403780378543,97
35.61860934000513,-111.58632185837183,75
35.61807372038977,-111.21718503767528,80
35.490550854883544,-111.48230123299507,86
35.48591648521822,-111.60517718175194,58
35.329852465392655,-111.40989297650748,96
35.22831219895188,-111.27013837571106,54
35.43494303814557,-111.37992623069935,74
35.25269656987739,-111.3874727727348,87
35.60747773404105,-111.4867789272667,89
35.362057408276875,-111.43191367280652,62
35.65581224172924,-111.6582147343623,82
35.33610068684097,-111.6443907296754,79
35.62641027811914,-111.34670571098772,80
35.76614714041477,-111.37271725065285,73
35.45652738259248,-111.21800157066171,74
35.257352361005815,-111.3715783578103,38
35.48616037936458,-111.50417635196033,99
35.45855651728592,-111.13521452390685,91
35.47593964107754,-111.48253740051229,85
35.5182839574509,-111.42423095488581,83
35.32891696942161,-111.34485295584444,30
35.3359986922604,-111.25063889622537,81
35.25529568392809,-111.72144215851465,34
35.23108739321391,-111.75095515269095,7
35.28424952213831,-111.57356813665628,86
35.23436482904582,-111.24584502736496,87
35.25409879440412,-111.352648440556,96
35.65844704228329,-111.6348964428601,41
35.40554316095761,-111.39955689724492,89
35.65467157936939,-111.62541955730552,31
35.77286114002292,-111.3590538433878,74
35.445706394254266,-111.21368895788932,59
35.46835163658874,-111.71750600423101,90
35.587049913544334,-111.60743854438064,70
35.42752546805843,-111.38229364022598,93
35.627936552209576,-111.3181857996092,87
35.4526899068879,-111.73770198359063,87
35.40203411254164,-111.5692340528642,34
35.2023030639351,-111.7492608607937,99
35.41808428075643,-111.39222757054243,91
35.43410729437693,-111.38339717257351,96
35.392892282687804,-111.3683199494005,72
35.41950293176856,-111.19590580207687,73
35.6060110308837,-111.41461320270903,60
35.482616479143324,-111.48671498576259,92
35.54049993502827,-111.4050659705263,53
35.26479426046925,-111.5071435244852,71
35.44292869654819,-111.20441628752486,88
35.414468548002645,-111.74956744637906,87
35.29003654110017,-111.39355315881754,67
35.52265212867206,-111.42728056903594,93
35.38610097054022,-111.33542988863628,93
35.741205515286154,-111.40851310079474,31
35.527577088086964,-111.60213310313958,92
35.31147720044137,-111.45575840439946,56
35.518985633063345,-111.5208196851412,98
35.2389640673743,-111.7094677278803,89
35.21368228926598,-111.79553119162907,48
35.4439839382461,-111.25179545849338,86
35.45841934626603,-111.72478851553151,90
35.4604317265582,-111.7310754392722,90
35.39048617249278,-111.5781980926972,78
35.39253115313588,-111.30944233098704,81
35.41654489394562,-111.42323063126277,78
35.40336693983074,-111.32907723992602,91
35.399774971525694,-111.58971401737043,89
35.51084083081531,-111.4334966420631,79
35.59457566584566,-111.4331343968292,98
35.9902170956402,-111.455510528066,80
35.34905393607825,-111.77939120050006,94
35.44484843243456,-111.21964841739333,87
35.520708903325875,-111.71177216461548,92
35.7918554055297,-111.3623165556119,93
35.29557331900668,-111.38958980283842,60
35.413439243748314,-111.24639110775348,77
35.602584864328215,-111.66821483578508,4
35.608721616423686,-111.54166175817646,92
35.76764713971793,-111.38125250673428,90
35.4498832528901,-111.2725028446234,95
35.41557980041768,-111.3635155546117,93
35.443847342937524,-111.25062175727848,52
35.653719201343314,-111.4297820094745,96
35.40893611170021,-111.58439813912513,69
35.570213883168435,-111.57415249920028,71
35.7812996861926,-111.8049930191377,77
35.25856939715845,-111.36716540564986,98
35.57798561086117,-111.58377649076034,69
35.33408833421046,-111.41228367551497,96
35.45664526766585,-111.24900728998172,92
35.299689361931435,-111.65711731604466,92
35.397599761352744,-111.34256113324203,76
35.75737350824681,-111.74826268670185,95
35.43911525636407,-111.2504772419876,91
35.219740825420615,-111.7597359103983,97
35.39845590655378,-111.38165534689887,97
35.453236359523316,-111.73600335035964,99
35.328019025903416,-111.3886604763281,91
35.440267418705176,-111.39618856261089,67
35.51988987184809,-111.27621551706639,60
35.528679359972486,-111.47648644085618,88
35.54066079046355,-111.58490907922527,89
35.28534918016703,-111.38905395688816,93
35.5596959218286,-111.4965131214512,94
35.95426893375962,-111.76922324590774,84
35.57410236382648,-111.4432176212596,94
35.36217994146806,-111.70109986656313,92
35.50760960357287,-111.25802807958755,89
35.35336915076516,-111.37188785228687,71
35.6603633723374,-111.66674279514437,56
35.62753084773193,-111.57932163699212,91
35.2403278848721,-111.69859500473171,97
35.260903007651784,-111.7013906614997,34
35.34786437959875,-111.3589635346639,71
35.503824676827115,-111.50260233350397,45
35.57952430893945,-111.57356316743959,87
35.24095689881622,-111.78081097270345,80
35.335741973450794,-111.41258433662364,95
35.351095316083146,-111.3950567569132,91
35.69707094473938,-111.46033911264017,79
35.411690270349425,-111.4048214082661,29
35.41776404339673,-111.38370550848717,92
35.45406783343223,-111.71823931549172,72
35.256601545733346,-111.67261088609094,56
35.45440991862228,-111.23674693051115,99
35.796352159103726,-111.38297985043566,93
35.64689323198235,-111.62053929337658,82
35.4875329005359,-111.24208984626046,95
35.30574440158051,-111.67117672245064,98
35.483278053938974,-111.27467108635969,74
35.67272952832685,-111.63493128670731,92
35.373691343875386,-111.41904253162845,95
35.3837885774906,-111.75901565166305,68
35.44000489793731,-111.48540124447594,86
35.38190906732655,-111.57420840004315,71
35.43759613104792,-111.71606843958979,57
35.48412056363434,-111.44594328007496,74
35.603970907779626,-111.42012788796157,49
35.63014921684816,-111.53472165286522,93
35.2537107076976,-111.23751864270257,66
35.64845400870191,-111.63678500422034,79
35.38390258708625,-111.74830739694201,93
35.34280631468714,-111.425463819817,84
35.45711945089445,-111.34317277146043,87
35.67274254686053,-111.64845002085912,80
35.64358969916913,-111.64527559105072,37
35.35671820149289,-111.3772492984582,66
35.33572394896713,-111.41569387149995,83
35.234977708557096,-111.68138387479117,68
35.13132533619676,-111.70550645034116,69
35.61783167220052,-111.5962810999436,66
35.60792102708003,-111.4183804858424,99
35.374947879170286,-111.41322643753183,97
35.67623191248706,-111.46890094276647,64
35.380299421034785,-111.3738470473577,63
35.44717291369019,-111.4070043212948,98
35.707290020600865,-111.5705325021798,93
35.65823781508572,-111.66280235749545,41
35.63308584848682,-111.66232046341541,46
35.515724665305754,-111.414652081507,91
35.519411081657395,-111.21606678232419,81
35.395455589082914,-111.40769521115924,88
35.28291078840026,-111.42255428072232,23
35.592433215310194,-111.5331729266429,36
35.38125082029205,-111.34068970398334,88
35.490445807870344,-111.50410975040869,85
35.56519548097846,-111.58519080030261,91
35.44005851590738,-111.75288384483508,95
35.50701381711037,-111.63226557548282,81
35.229043626325925,-111.39379781469219,63
35.36331426858454,-111.37636369464498,96
35.4393376835454,-111.22464075328855,91
35.4470266425896,-111.29837194111035,81
35.412407563019116,-111.3462620022157,88
35.226642392783276,-111.76594859853954,95
35.76974486895067,-111.79689865026404,74
35.69147029324983,-111.4710209170565,56
35.43988105879296,-111.18802492142952,70
35.521166896994195,-111.65622422056293,68
35.63718599362206,-111.57675627462257,76
35.55426846978404,-111.56753074242955,65
35.33702461113676,-111.34834843580146,81
35.52329072476589,-111.49003385253457,62
35.43939647988383,-111.76064441533863,97
35.58258097410921,-111.57269313779423,82
35.414667365549036,-111.33889004037947,96
35.50149019907184,-111.5880641996442,89
35.36918011895219,-111.39800264434717,92
35.452089497149636,-111.50956183666268,53
35.2514156468582,-111.67618783807882,89
35.39998194436869,-111.57766996473308,96
35.33137191581575,-111.404828358397,81
35.6480952171148,-111.63407402828987,95
35.356926856596964,-111.75003264297376,66
35.46207019824999,-111.7206119182241,84
35.44493714880748,-111.35182409883448,74
35.69290351533984,-111.46270943194352,98
35.364554082442254,-111.38837738755966,68
35.24596930953037,-111.70227223676471,90
35.3380736827116,-111.40743246936442,79
35.45875929612774,-111.72209862937072,96
35.34988667121974,-111.40730771762424,66
35.55767538347753,-111.5676170484923,99
35.29137716536606,-111.34475517733819,87
35.45763881652806,-111.20511735895042,39
35.45596306064034,-111.38159880910541,97
35.21702156316594,-111.76997546671431,9
35.24929058367777,-111.37098968368676,89
35.43622593677588,-111.23333941703181,56
35.273687520157075,-111.39954368163566,93
35.36364862830973,-111.41609161577753,97
35.393947346953446,-111.74977872038886,64
